ds,y,,,
04/06/2020,32.93333333,,,
05/06/2020,32.93333333,,,
06/06/2020,32.93333333,,,
07/06/2020,32.93333333,,,
08/06/2020,32.93333333,,,
09/06/2020,32.93333333,,,
10/06/2020,32.93333333,,,
11/06/2020,32.93333333,,,
12/06/2020,32.93333333,,,
13/06/2020,32.93333333,,,
14/06/2020,32.93333333,,,
15/06/2020,32.93333333,,,
16/06/2020,32.93333333,,,
17/06/2020,32.93333333,,,
18/06/2020,32.93333333,,,
19/06/2020,32.93333333,,,
20/06/2020,32.93333333,,,
21/06/2020,32.93333333,,,
22/06/2020,32.93333333,,,
23/06/2020,32.93333333,,,
24/06/2020,32.93333333,,,
25/06/2020,32.93333333,,,
26/06/2020,32.93333333,,,
27/06/2020,32.93333333,,,
28/06/2020,32.93333333,,,
29/06/2020,32.93333333,,,
30/06/2020,32.93333333,,,
01/07/2020,35.9,,,
02/07/2020,35.9,,,
03/07/2020,35.9,,,
04/07/2020,35.9,,,
05/07/2020,35.9,,,
06/07/2020,35.9,,,
07/07/2020,35.9,,,
08/07/2020,35.9,,,
09/07/2020,35.9,,,
10/07/2020,35.9,,,
11/07/2020,35.9,,,
12/07/2020,35.9,,,
13/07/2020,35.9,,,
14/07/2020,35.9,,,
15/07/2020,35.9,,,
16/07/2020,35.9,,,
17/07/2020,35.9,,,
18/07/2020,35.9,,,
19/07/2020,35.9,,,
20/07/2020,35.9,,,
21/07/2020,35.9,,,
22/07/2020,35.9,,,
23/07/2020,35.9,,,
24/07/2020,35.9,,,
25/07/2020,35.9,,,
26/07/2020,35.9,,,
27/07/2020,35.9,,,
28/07/2020,35.9,,,
29/07/2020,35.9,,,
30/07/2020,35.9,,,
31/07/2020,35.9,,,
01/08/2020,46.66666667,,,
02/08/2020,46.66666667,,,
03/08/2020,46.66666667,,,
04/08/2020,46.66666667,,,
05/08/2020,46.66666667,,,
06/08/2020,46.66666667,,,
07/08/2020,46.66666667,,,
08/08/2020,46.66666667,,,
09/08/2020,46.66666667,,,
10/08/2020,46.66666667,,,
11/08/2020,46.66666667,,,
12/08/2020,46.66666667,,,
13/08/2020,46.66666667,,,
14/08/2020,46.66666667,,,
15/08/2020,46.66666667,,,
16/08/2020,46.66666667,,,
17/08/2020,46.66666667,,,
18/08/2020,46.66666667,,,
19/08/2020,46.66666667,,,
20/08/2020,46.66666667,,,
21/08/2020,46.66666667,,,
22/08/2020,46.66666667,,,
23/08/2020,46.66666667,,,
24/08/2020,46.66666667,,,
25/08/2020,46.66666667,,,
26/08/2020,46.66666667,,,
27/08/2020,46.66666667,,,
28/08/2020,46.66666667,,,
29/08/2020,46.66666667,,,
30/08/2020,46.66666667,,,
31/08/2020,46.66666667,,,
01/09/2020,26.2,,,
02/09/2020,26.2,,,
03/09/2020,26.2,,,
04/09/2020,26.2,,,
05/09/2020,26.2,,,
06/09/2020,26.2,,,
07/09/2020,26.2,,,
08/09/2020,26.2,,,
09/09/2020,26.2,,,
10/09/2020,26.2,,,
11/09/2020,26.2,,,
12/09/2020,26.2,,,
13/09/2020,26.2,,,
14/09/2020,26.2,,,
15/09/2020,26.2,,,
16/09/2020,26.2,,,
17/09/2020,26.2,,,
18/09/2020,26.2,,,
19/09/2020,26.2,,,
20/09/2020,26.2,,,
21/09/2020,26.2,,,
22/09/2020,26.2,,,
23/09/2020,26.2,,,
24/09/2020,26.2,,,
25/09/2020,26.2,,,
26/09/2020,26.2,,,
27/09/2020,26.2,,,
28/09/2020,26.2,,,
29/09/2020,26.2,,,
30/09/2020,26.2,,,
01/10/2020,27.2,,,
02/10/2020,27.2,,,
03/10/2020,27.2,,,
04/10/2020,27.2,,,
05/10/2020,27.2,,,
06/10/2020,27.2,,,
07/10/2020,27.2,,,
08/10/2020,27.2,,,
09/10/2020,27.2,,,
10/10/2020,27.2,,,
11/10/2020,27.2,,,
12/10/2020,27.2,,,
13/10/2020,27.2,,,
14/10/2020,27.2,,,
15/10/2020,27.2,,,
16/10/2020,27.2,,,
17/10/2020,27.2,,,
18/10/2020,27.2,,,
19/10/2020,27.2,,,
20/10/2020,27.2,,,
21/10/2020,27.2,,,
22/10/2020,27.2,,,
23/10/2020,27.2,,,
24/10/2020,27.2,,,
25/10/2020,27.2,,,
26/10/2020,27.2,,,
27/10/2020,27.2,,,
28/10/2020,27.2,,,
29/10/2020,27.2,,,
30/10/2020,27.2,,,
31/10/2020,27.2,,,
01/11/2020,50.56666667,,,
02/11/2020,50.56666667,,,
03/11/2020,50.56666667,,,
04/11/2020,50.56666667,,,
05/11/2020,50.56666667,,,
06/11/2020,50.56666667,,,
07/11/2020,50.56666667,,,
08/11/2020,50.56666667,,,
09/11/2020,50.56666667,,,
10/11/2020,50.56666667,,,
11/11/2020,50.56666667,,,
12/11/2020,50.56666667,,,
13/11/2020,50.56666667,,,
14/11/2020,50.56666667,,,
15/11/2020,50.56666667,,,
16/11/2020,50.56666667,,,
17/11/2020,50.56666667,,,
18/11/2020,50.56666667,,,
19/11/2020,50.56666667,,,
20/11/2020,50.56666667,,,
21/11/2020,50.56666667,,,
22/11/2020,50.56666667,,,
23/11/2020,50.56666667,,,
24/11/2020,50.56666667,,,
25/11/2020,50.56666667,,,
26/11/2020,50.56666667,,,
27/11/2020,50.56666667,,,
28/11/2020,50.56666667,,,
29/11/2020,50.56666667,,,
30/11/2020,50.56666667,,,
01/12/2020,64.03333333,,,
02/12/2020,64.03333333,,,
03/12/2020,64.03333333,,,
04/12/2020,64.03333333,,,
05/12/2020,64.03333333,,,
06/12/2020,64.03333333,,,
07/12/2020,64.03333333,,,
08/12/2020,64.03333333,,,
09/12/2020,64.03333333,,,
10/12/2020,64.03333333,,,
11/12/2020,64.03333333,,,
12/12/2020,64.03333333,,,
13/12/2020,64.03333333,,,
14/12/2020,64.03333333,,,
15/12/2020,64.03333333,,,
16/12/2020,64.03333333,,,
17/12/2020,64.03333333,,,
18/12/2020,64.03333333,,,
19/12/2020,64.03333333,,,
20/12/2020,64.03333333,,,
21/12/2020,64.03333333,,,
22/12/2020,64.03333333,,,
23/12/2020,64.03333333,,,
24/12/2020,64.03333333,,,
25/12/2020,64.03333333,,,
26/12/2020,64.03333333,,,
27/12/2020,64.03333333,,,
28/12/2020,64.03333333,,,
29/12/2020,64.03333333,,,
30/12/2020,64.03333333,,,
31/12/2020,64.03333333,,,
01/01/2021,49,,,
02/01/2021,49,,,
03/01/2021,49,,,
04/01/2021,49,,,
05/01/2021,49,,,
06/01/2021,49,,,
07/01/2021,49,,,
08/01/2021,49,,,
09/01/2021,49,,,
10/01/2021,49,,,
11/01/2021,49,,,
12/01/2021,49,,,
13/01/2021,49,,,
14/01/2021,49,,,
15/01/2021,49,,,
16/01/2021,49,,,
17/01/2021,49,,,
18/01/2021,49,,,
19/01/2021,49,,,
20/01/2021,49,,,
21/01/2021,49,,,
22/01/2021,49,,,
23/01/2021,49,,,
24/01/2021,49,,,
25/01/2021,49,,,
26/01/2021,49,,,
27/01/2021,49,,,
28/01/2021,49,,,
29/01/2021,49,,,
30/01/2021,49,,,
31/01/2021,49,,,
01/02/2021,49.46666667,,,
02/02/2021,49.46666667,,,
03/02/2021,49.46666667,,,
04/02/2021,49.46666667,,,
05/02/2021,49.46666667,,,
06/02/2021,49.46666667,,,
07/02/2021,49.46666667,,,
08/02/2021,49.46666667,,,
09/02/2021,49.46666667,,,
10/02/2021,49.46666667,,,
11/02/2021,49.46666667,,,
12/02/2021,49.46666667,,,
13/02/2021,49.46666667,,,
14/02/2021,49.46666667,,,
15/02/2021,49.46666667,,,
16/02/2021,49.46666667,,,
17/02/2021,49.46666667,,,
18/02/2021,49.46666667,,,
19/02/2021,49.46666667,,,
20/02/2021,49.46666667,,,
21/02/2021,49.46666667,,,
22/02/2021,49.46666667,,,
23/02/2021,49.46666667,,,
24/02/2021,49.46666667,,,
25/02/2021,49.46666667,,,
26/02/2021,49.46666667,,,
27/02/2021,49.46666667,,,
28/02/2021,49.46666667,,,
01/03/2021,54.56666667,,,
02/03/2021,54.56666667,,,
03/03/2021,54.56666667,,,
04/03/2021,54.56666667,,,
05/03/2021,54.56666667,,,
06/03/2021,54.56666667,,,
07/03/2021,54.56666667,,,
08/03/2021,54.56666667,,,
09/03/2021,54.56666667,,,
10/03/2021,54.56666667,,,
11/03/2021,54.56666667,,,
12/03/2021,54.56666667,,,
13/03/2021,54.56666667,,,
14/03/2021,54.56666667,,,
15/03/2021,54.56666667,,,
16/03/2021,54.56666667,,,
17/03/2021,54.56666667,,,
18/03/2021,54.56666667,,,
19/03/2021,54.56666667,,,
20/03/2021,54.56666667,,,
21/03/2021,54.56666667,,,
22/03/2021,54.56666667,,,
23/03/2021,54.56666667,,,
24/03/2021,54.56666667,,,
25/03/2021,54.56666667,,,
26/03/2021,54.56666667,,,
27/03/2021,54.56666667,,,
28/03/2021,54.56666667,,,
29/03/2021,54.56666667,,,
30/03/2021,54.56666667,,,
31/03/2021,54.56666667,,,
01/04/2021,43.73333333,,,
02/04/2021,43.73333333,,,
03/04/2021,43.73333333,,,
04/04/2021,43.73333333,,,
05/04/2021,43.73333333,,,
06/04/2021,43.73333333,,,
07/04/2021,43.73333333,,,
08/04/2021,43.73333333,,,
09/04/2021,43.73333333,,,
10/04/2021,43.73333333,,,
11/04/2021,43.73333333,,,
12/04/2021,43.73333333,,,
13/04/2021,43.73333333,,,
14/04/2021,43.73333333,,,
15/04/2021,43.73333333,,,
16/04/2021,43.73333333,,,
17/04/2021,43.73333333,,,
18/04/2021,43.73333333,,,
19/04/2021,43.73333333,,,
20/04/2021,43.73333333,,,
21/04/2021,43.73333333,,,
22/04/2021,43.73333333,,,
23/04/2021,43.73333333,,,
24/04/2021,43.73333333,,,
25/04/2021,43.73333333,,,
26/04/2021,43.73333333,,,
27/04/2021,43.73333333,,,
28/04/2021,43.73333333,,,
29/04/2021,43.73333333,,,
30/04/2021,43.73333333,,,
01/05/2021,60.66666667,,,
02/05/2021,60.66666667,,,
03/05/2021,60.66666667,,,
04/05/2021,60.66666667,,,
05/05/2021,60.66666667,,,
06/05/2021,60.66666667,,,
07/05/2021,60.66666667,,,
08/05/2021,60.66666667,,,
09/05/2021,60.66666667,,,
10/05/2021,60.66666667,,,
11/05/2021,60.66666667,,,
12/05/2021,60.66666667,,,
13/05/2021,60.66666667,,,
14/05/2021,60.66666667,,,
15/05/2021,60.66666667,,,
16/05/2021,60.66666667,,,
17/05/2021,60.66666667,,,
18/05/2021,60.66666667,,,
19/05/2021,60.66666667,,,
20/05/2021,60.66666667,,,
21/05/2021,60.66666667,,,
22/05/2021,60.66666667,,,
23/05/2021,60.66666667,,,
24/05/2021,60.66666667,,,
25/05/2021,60.66666667,,,
26/05/2021,60.66666667,,,
27/05/2021,60.66666667,,,
28/05/2021,60.66666667,,,
29/05/2021,60.66666667,,,
30/05/2021,60.66666667,,,
31/05/2021,60.66666667,,,
01/06/2021,75.66666667,,,
02/06/2021,75.66666667,,,
03/06/2021,75.66666667,,,
04/06/2021,75.66666667,,,
05/06/2021,75.66666667,,,
06/06/2021,75.66666667,,,
07/06/2021,75.66666667,,,
08/06/2021,75.66666667,,,
09/06/2021,75.66666667,,,
10/06/2021,75.66666667,,,
11/06/2021,75.66666667,,,
12/06/2021,75.66666667,,,
13/06/2021,75.66666667,,,
14/06/2021,75.66666667,,,
15/06/2021,75.66666667,,,
16/06/2021,75.66666667,,,
17/06/2021,75.66666667,,,
18/06/2021,75.66666667,,,
19/06/2021,75.66666667,,,
20/06/2021,75.66666667,,,
21/06/2021,75.66666667,,,
22/06/2021,75.66666667,,,
23/06/2021,75.66666667,,,
24/06/2021,75.66666667,,,
25/06/2021,75.66666667,,,
26/06/2021,75.66666667,,,
27/06/2021,75.66666667,,,
28/06/2021,75.66666667,,,
29/06/2021,75.66666667,,,
30/06/2021,75.66666667,,,
01/07/2021,140.4333333,,,
02/07/2021,140.4333333,,,
03/07/2021,140.4333333,,,
04/07/2021,140.4333333,,,
05/07/2021,140.4333333,,,
06/07/2021,140.4333333,,,
07/07/2021,140.4333333,,,
08/07/2021,140.4333333,,,
09/07/2021,140.4333333,,,
10/07/2021,140.4333333,,,
11/07/2021,140.4333333,,,
12/07/2021,140.4333333,,,
13/07/2021,140.4333333,,,
14/07/2021,140.4333333,,,
15/07/2021,140.4333333,,,
16/07/2021,140.4333333,,,
17/07/2021,140.4333333,,,
18/07/2021,140.4333333,,,
19/07/2021,140.4333333,,,
20/07/2021,140.4333333,,,
21/07/2021,140.4333333,,,
22/07/2021,140.4333333,,,
23/07/2021,140.4333333,,,
24/07/2021,140.4333333,,,
25/07/2021,140.4333333,,,
26/07/2021,140.4333333,,,
27/07/2021,140.4333333,,,
28/07/2021,140.4333333,,,
29/07/2021,140.4333333,,,
30/07/2021,140.4333333,,,
31/07/2021,140.4333333,,,
01/08/2021,94.83333333,,,
02/08/2021,94.83333333,,,
03/08/2021,94.83333333,,,
04/08/2021,94.83333333,,,
05/08/2021,94.83333333,,,
06/08/2021,94.83333333,,,
07/08/2021,94.83333333,,,
08/08/2021,94.83333333,,,
09/08/2021,94.83333333,,,
10/08/2021,94.83333333,,,
11/08/2021,94.83333333,,,
12/08/2021,94.83333333,,,
13/08/2021,94.83333333,,,
14/08/2021,94.83333333,,,
15/08/2021,94.83333333,,,
16/08/2021,94.83333333,,,
17/08/2021,94.83333333,,,
18/08/2021,94.83333333,,,
19/08/2021,94.83333333,,,
20/08/2021,94.83333333,,,
21/08/2021,94.83333333,,,
22/08/2021,94.83333333,,,
23/08/2021,94.83333333,,,
24/08/2021,94.83333333,,,
25/08/2021,94.83333333,,,
26/08/2021,94.83333333,,,
27/08/2021,94.83333333,,,
28/08/2021,94.83333333,,,
29/08/2021,94.83333333,,,
30/08/2021,94.83333333,,,
31/08/2021,94.83333333,,,
01/09/2021,101.8666667,,,
02/09/2021,101.8666667,,,
03/09/2021,101.8666667,,,
04/09/2021,101.8666667,,,
05/09/2021,101.8666667,,,
06/09/2021,101.8666667,,,
07/09/2021,101.8666667,,,
08/09/2021,101.8666667,,,
09/09/2021,101.8666667,,,
10/09/2021,101.8666667,,,
11/09/2021,101.8666667,,,
12/09/2021,101.8666667,,,
13/09/2021,101.8666667,,,
14/09/2021,101.8666667,,,
15/09/2021,101.8666667,,,
16/09/2021,101.8666667,,,
17/09/2021,101.8666667,,,
18/09/2021,101.8666667,,,
19/09/2021,101.8666667,,,
20/09/2021,101.8666667,,,
21/09/2021,101.8666667,,,
22/09/2021,101.8666667,,,
23/09/2021,101.8666667,,,
24/09/2021,101.8666667,,,
25/09/2021,101.8666667,,,
26/09/2021,101.8666667,,,
27/09/2021,101.8666667,,,
28/09/2021,101.8666667,,,
29/09/2021,101.8666667,,,
30/09/2021,101.8666667,,,
01/10/2021,44.66666667,,,
02/10/2021,44.66666667,,,
03/10/2021,44.66666667,,,
04/10/2021,44.66666667,,,
05/10/2021,44.66666667,,,
06/10/2021,44.66666667,,,
07/10/2021,44.66666667,,,
08/10/2021,44.66666667,,,
09/10/2021,44.66666667,,,
10/10/2021,44.66666667,,,
11/10/2021,44.66666667,,,
12/10/2021,44.66666667,,,
13/10/2021,44.66666667,,,
14/10/2021,44.66666667,,,
15/10/2021,44.66666667,,,
16/10/2021,44.66666667,,,
17/10/2021,44.66666667,,,
18/10/2021,44.66666667,,,
19/10/2021,44.66666667,,,
20/10/2021,44.66666667,,,
21/10/2021,44.66666667,,,
22/10/2021,44.66666667,,,
23/10/2021,44.66666667,,,
24/10/2021,44.66666667,,,
25/10/2021,44.66666667,,,
26/10/2021,44.66666667,,,
27/10/2021,44.66666667,,,
28/10/2021,44.66666667,,,
29/10/2021,44.66666667,,,
30/10/2021,44.66666667,,,
31/10/2021,44.66666667,,,
01/11/2021,55.03333333,,,
02/11/2021,55.03333333,,,
03/11/2021,55.03333333,,,
04/11/2021,55.03333333,,,
05/11/2021,55.03333333,,,
06/11/2021,55.03333333,,,
07/11/2021,55.03333333,,,
08/11/2021,55.03333333,,,
09/11/2021,55.03333333,,,
10/11/2021,55.03333333,,,
11/11/2021,55.03333333,,,
12/11/2021,55.03333333,,,
13/11/2021,55.03333333,,,
14/11/2021,55.03333333,,,
15/11/2021,55.03333333,,,
16/11/2021,55.03333333,,,
17/11/2021,55.03333333,,,
18/11/2021,55.03333333,,,
19/11/2021,55.03333333,,,
20/11/2021,55.03333333,,,
21/11/2021,55.03333333,,,
22/11/2021,55.03333333,,,
23/11/2021,55.03333333,,,
24/11/2021,55.03333333,,,
25/11/2021,55.03333333,,,
26/11/2021,55.03333333,,,
27/11/2021,55.03333333,,,
28/11/2021,55.03333333,,,
29/11/2021,55.03333333,,,
30/11/2021,55.03333333,,,
01/12/2021,47.03333333,,,
02/12/2021,47.03333333,,,
03/12/2021,47.03333333,,,
04/12/2021,47.03333333,,,
05/12/2021,47.03333333,,,
06/12/2021,47.03333333,,,
07/12/2021,47.03333333,,,
08/12/2021,47.03333333,,,
09/12/2021,47.03333333,,,
10/12/2021,47.03333333,,,
11/12/2021,47.03333333,,,
12/12/2021,47.03333333,,,
13/12/2021,47.03333333,,,
14/12/2021,47.03333333,,,
15/12/2021,47.03333333,,,
16/12/2021,47.03333333,,,
17/12/2021,47.03333333,,,
18/12/2021,47.03333333,,,
19/12/2021,47.03333333,,,
20/12/2021,47.03333333,,,
21/12/2021,47.03333333,,,
22/12/2021,47.03333333,,,
23/12/2021,47.03333333,,,
24/12/2021,47.03333333,,,
25/12/2021,47.03333333,,,
26/12/2021,47.03333333,,,
27/12/2021,47.03333333,,,
28/12/2021,47.03333333,,,
29/12/2021,47.03333333,,,
30/12/2021,47.03333333,,,
31/12/2021,47.03333333,,,
01/01/2022,39.06666667,,,
02/01/2022,39.06666667,,,
03/01/2022,39.06666667,,,
04/01/2022,39.06666667,,,
05/01/2022,39.06666667,,,
06/01/2022,39.06666667,,,
07/01/2022,39.06666667,,,
08/01/2022,39.06666667,,,
09/01/2022,39.06666667,,,
10/01/2022,39.06666667,,,
11/01/2022,39.06666667,,,
12/01/2022,39.06666667,,,
13/01/2022,39.06666667,,,
14/01/2022,39.06666667,,,
15/01/2022,39.06666667,,,
16/01/2022,39.06666667,,,
17/01/2022,39.06666667,,,
18/01/2022,39.06666667,,,
19/01/2022,39.06666667,,,
20/01/2022,39.06666667,,,
21/01/2022,39.06666667,,,
22/01/2022,39.06666667,,,
23/01/2022,39.06666667,,,
24/01/2022,39.06666667,,,
25/01/2022,39.06666667,,,
26/01/2022,39.06666667,,,
27/01/2022,39.06666667,,,
28/01/2022,39.06666667,,,
29/01/2022,39.06666667,,,
30/01/2022,39.06666667,,,
31/01/2022,39.06666667,,,
01/02/2022,56.4,,,
02/02/2022,56.4,,,
03/02/2022,56.4,,,
04/02/2022,56.4,,,
05/02/2022,56.4,,,
06/02/2022,56.4,,,
07/02/2022,56.4,,,
08/02/2022,56.4,,,
09/02/2022,56.4,,,
10/02/2022,56.4,,,
11/02/2022,56.4,,,
12/02/2022,56.4,,,
13/02/2022,56.4,,,
14/02/2022,56.4,,,
15/02/2022,56.4,,,
16/02/2022,56.4,,,
17/02/2022,56.4,,,
18/02/2022,56.4,,,
19/02/2022,56.4,,,
20/02/2022,56.4,,,
21/02/2022,56.4,,,
22/02/2022,56.4,,,
23/02/2022,56.4,,,
24/02/2022,56.4,,,
25/02/2022,56.4,,,
26/02/2022,56.4,,,
27/02/2022,56.4,,,
28/02/2022,56.4,,,
01/03/2022,10.2,,,
02/03/2022,10.2,,,
03/03/2022,10.2,,,
04/03/2022,10.2,,,
05/03/2022,10.2,,,
06/03/2022,10.2,,,
07/03/2022,10.2,,,
08/03/2022,10.2,,,
09/03/2022,10.2,,,
10/03/2022,10.2,,,
11/03/2022,10.2,,,
12/03/2022,10.2,,,
13/03/2022,10.2,,,
14/03/2022,10.2,,,
15/03/2022,10.2,,,
16/03/2022,10.2,,,
17/03/2022,10.2,,,
18/03/2022,10.2,,,
19/03/2022,10.2,,,
20/03/2022,10.2,,,
21/03/2022,10.2,,,
22/03/2022,10.2,,,
23/03/2022,10.2,,,
24/03/2022,10.2,,,
25/03/2022,10.2,,,
26/03/2022,10.2,,,
27/03/2022,10.2,,,
28/03/2022,10.2,,,
29/03/2022,10.2,,,
30/03/2022,10.2,,,
31/03/2022,10.2,,,
01/04/2022,58.16666667,,,
02/04/2022,58.16666667,,,
03/04/2022,58.16666667,,,
04/04/2022,58.16666667,,,
05/04/2022,58.16666667,,,
06/04/2022,58.16666667,,,
07/04/2022,58.16666667,,,
08/04/2022,58.16666667,,,
09/04/2022,58.16666667,,,
10/04/2022,58.16666667,,,
11/04/2022,58.16666667,,,
12/04/2022,58.16666667,,,
13/04/2022,58.16666667,,,
14/04/2022,58.16666667,,,
15/04/2022,58.16666667,,,
16/04/2022,58.16666667,,,
17/04/2022,58.16666667,,,
18/04/2022,58.16666667,,,
19/04/2022,58.16666667,,,
20/04/2022,58.16666667,,,
21/04/2022,58.16666667,,,
22/04/2022,58.16666667,,,
23/04/2022,58.16666667,,,
24/04/2022,58.16666667,,,
25/04/2022,58.16666667,,,
26/04/2022,58.16666667,,,
27/04/2022,58.16666667,,,
28/04/2022,58.16666667,,,
29/04/2022,58.16666667,,,
30/04/2022,58.16666667,,,
01/05/2022,42.33333333,,,
02/05/2022,42.33333333,,,
03/05/2022,42.33333333,,,
04/05/2022,42.33333333,,,
05/05/2022,42.33333333,,,
06/05/2022,42.33333333,,,
07/05/2022,42.33333333,,,
08/05/2022,42.33333333,,,
09/05/2022,42.33333333,,,
10/05/2022,42.33333333,,,
11/05/2022,42.33333333,,,
12/05/2022,42.33333333,,,
13/05/2022,42.33333333,,,
14/05/2022,42.33333333,,,
15/05/2022,42.33333333,,,
16/05/2022,42.33333333,,,
17/05/2022,42.33333333,,,
18/05/2022,42.33333333,,,
19/05/2022,42.33333333,,,
20/05/2022,42.33333333,,,
21/05/2022,42.33333333,,,
22/05/2022,42.33333333,,,
23/05/2022,42.33333333,,,
24/05/2022,42.33333333,,,
25/05/2022,42.33333333,,,
26/05/2022,42.33333333,,,
27/05/2022,42.33333333,,,
28/05/2022,42.33333333,,,
29/05/2022,42.33333333,,,
30/05/2022,42.33333333,,,
31/05/2022,42.33333333,,,
01/06/2022,82.26666667,,,
02/06/2022,82.26666667,,,
03/06/2022,82.26666667,,,
04/06/2022,82.26666667,,,
05/06/2022,82.26666667,,,
06/06/2022,82.26666667,,,
07/06/2022,82.26666667,,,
08/06/2022,82.26666667,,,
09/06/2022,82.26666667,,,
10/06/2022,82.26666667,,,
11/06/2022,82.26666667,,,
12/06/2022,82.26666667,,,
13/06/2022,82.26666667,,,
14/06/2022,82.26666667,,,
15/06/2022,82.26666667,,,
16/06/2022,82.26666667,,,
17/06/2022,82.26666667,,,
18/06/2022,82.26666667,,,
19/06/2022,82.26666667,,,
20/06/2022,82.26666667,,,
21/06/2022,82.26666667,,,
22/06/2022,82.26666667,,,
23/06/2022,82.26666667,,,
24/06/2022,82.26666667,,,
25/06/2022,82.26666667,,,
26/06/2022,82.26666667,,,
27/06/2022,82.26666667,,,
28/06/2022,82.26666667,,,
29/06/2022,82.26666667,,,
30/06/2022,82.26666667,,,
01/07/2022,22.03333333,,,
02/07/2022,22.03333333,,,
03/07/2022,22.03333333,,,
04/07/2022,22.03333333,,,
05/07/2022,22.03333333,,,
06/07/2022,22.03333333,,,
07/07/2022,22.03333333,,,
08/07/2022,22.03333333,,,
09/07/2022,22.03333333,,,
10/07/2022,22.03333333,,,
11/07/2022,22.03333333,,,
12/07/2022,22.03333333,,,
13/07/2022,22.03333333,,,
14/07/2022,22.03333333,,,
15/07/2022,22.03333333,,,
16/07/2022,22.03333333,,,
17/07/2022,22.03333333,,,
18/07/2022,22.03333333,,,
19/07/2022,22.03333333,,,
20/07/2022,22.03333333,,,
21/07/2022,22.03333333,,,
22/07/2022,22.03333333,,,
23/07/2022,22.03333333,,,
24/07/2022,22.03333333,,,
25/07/2022,22.03333333,,,
26/07/2022,22.03333333,,,
27/07/2022,22.03333333,,,
28/07/2022,22.03333333,,,
29/07/2022,22.03333333,,,
30/07/2022,22.03333333,,,
31/07/2022,22.03333333,,,
01/08/2022,13.7,,,
02/08/2022,13.7,,,
03/08/2022,13.7,,,
04/08/2022,13.7,,,
05/08/2022,13.7,,,
06/08/2022,13.7,,,
07/08/2022,13.7,,,
08/08/2022,13.7,,,
09/08/2022,13.7,,,
10/08/2022,13.7,,,
11/08/2022,13.7,,,
12/08/2022,13.7,,,
13/08/2022,13.7,,,
14/08/2022,13.7,,,
15/08/2022,13.7,,,
16/08/2022,13.7,,,
17/08/2022,13.7,,,
18/08/2022,13.7,,,
19/08/2022,13.7,,,
20/08/2022,13.7,,,
21/08/2022,13.7,,,
22/08/2022,13.7,,,
23/08/2022,13.7,,,
24/08/2022,13.7,,,
25/08/2022,13.7,,,
26/08/2022,13.7,,,
27/08/2022,13.7,,,
28/08/2022,13.7,,,
29/08/2022,13.7,,,
30/08/2022,13.7,,,
31/08/2022,13.7,,,
01/09/2022,25.03333333,,,
02/09/2022,25.03333333,,,
03/09/2022,25.03333333,,,
04/09/2022,25.03333333,,,
05/09/2022,25.03333333,,,
06/09/2022,25.03333333,,,
07/09/2022,25.03333333,,,
08/09/2022,25.03333333,,,
09/09/2022,25.03333333,,,
10/09/2022,25.03333333,,,
11/09/2022,25.03333333,,,
12/09/2022,25.03333333,,,
13/09/2022,25.03333333,,,
14/09/2022,25.03333333,,,
15/09/2022,25.03333333,,,
16/09/2022,25.03333333,,,
17/09/2022,25.03333333,,,
18/09/2022,25.03333333,,,
19/09/2022,25.03333333,,,
20/09/2022,25.03333333,,,
21/09/2022,25.03333333,,,
22/09/2022,25.03333333,,,
23/09/2022,25.03333333,,,
24/09/2022,25.03333333,,,
25/09/2022,25.03333333,,,
26/09/2022,25.03333333,,,
27/09/2022,25.03333333,,,
28/09/2022,25.03333333,,,
29/09/2022,25.03333333,,,
30/09/2022,25.03333333,,,
01/10/2022,37.63333333,,,
02/10/2022,37.63333333,,,
03/10/2022,37.63333333,,,
04/10/2022,37.63333333,,,
05/10/2022,37.63333333,,,
06/10/2022,37.63333333,,,
07/10/2022,37.63333333,,,
08/10/2022,37.63333333,,,
09/10/2022,37.63333333,,,
10/10/2022,37.63333333,,,
11/10/2022,37.63333333,,,
12/10/2022,37.63333333,,,
13/10/2022,37.63333333,,,
14/10/2022,37.63333333,,,
15/10/2022,37.63333333,,,
16/10/2022,37.63333333,,,
17/10/2022,37.63333333,,,
18/10/2022,37.63333333,,,
19/10/2022,37.63333333,,,
20/10/2022,37.63333333,,,
21/10/2022,37.63333333,,,
22/10/2022,37.63333333,,,
23/10/2022,37.63333333,,,
24/10/2022,37.63333333,,,
25/10/2022,37.63333333,,,
26/10/2022,37.63333333,,,
27/10/2022,37.63333333,,,
28/10/2022,37.63333333,,,
29/10/2022,37.63333333,,,
30/10/2022,37.63333333,,,
31/10/2022,37.63333333,,,
01/11/2022,37.8,,,
02/11/2022,37.8,,,
03/11/2022,37.8,,,
04/11/2022,37.8,,,
05/11/2022,37.8,,,
06/11/2022,37.8,,,
07/11/2022,37.8,,,
08/11/2022,37.8,,,
09/11/2022,37.8,,,
10/11/2022,37.8,,,
11/11/2022,37.8,,,
12/11/2022,37.8,,,
13/11/2022,37.8,,,
14/11/2022,37.8,,,
15/11/2022,37.8,,,
16/11/2022,37.8,,,
17/11/2022,37.8,,,
18/11/2022,37.8,,,
19/11/2022,37.8,,,
20/11/2022,37.8,,,
21/11/2022,37.8,,,
22/11/2022,37.8,,,
23/11/2022,37.8,,,
24/11/2022,37.8,,,
25/11/2022,37.8,,,
26/11/2022,37.8,,,
27/11/2022,37.8,,,
28/11/2022,37.8,,,
